id,setid,longft,shortft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,canker,nline,neline,eline,seline,sline,swline,wline,nwline,lineindex,areaindex,sname2,ndbh,nedbh,edbh,sedbh,sdbh,swdbh,wdbh,nwdbh,sname3,dbhc,dbha,dbhr,sdbhr1d,sdbhr2d,bar,sbar
91,9,9,9,7,5,1,NA,2013,U07m,2XT4E04,22,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2XT4E04,NA,7.9,6.9,6.1,NA,6.6,3.6,5.6,2XT4E04,6,4.59,0,0,0,0,0
92,9,9,9,8,5,1,NA,2013,U07m,2XT4E04,22,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2XT4E04,NA,6.9,6.1,2.5,4.8,1.8,6.6,3.6,2XT4E04,7,4.04,0,0,0,0,0
93,9,9,9,9,5,4,4.8,2013,U07m,84XAA04,23,9%,0.01,0.014,0.126,NA,1,0,9,5.6,5.9,5.1,4.7,8.1,6.5,5.4,50.41,110.74,84XAA04,NA,6.1,2.5,7.2,4.3,2.7,1.8,6.6,84XAA04,7,3.9,1.23,6.5,9.66,1.1,7.29
94,9,9,9,10,5,4,4.3,2013,U07m,84XAA04,23,15%,0.013,0.011,0.099,NA,2,0,4.3,8,3.4,9.8,2.8,12.7,5.5,9,55.43,111.2,84XAA04,4.8,2.5,7.2,1.3,9.7,NA,2.7,1.8,84XAA04,7,3.75,1.15,6.98,10.95,0.79,10.14
95,9,9,9,11,5,4,9.7,2013,U07m,84XAA04,23,28%,0.113,0.057,0.514,NA,2,0,6.2,7.3,7.9,8,4.8,12.7,9,10,66.03,188.8,84XAA04,4.3,7.2,1.3,5.7,8.3,NA,NA,2.7,84XAA04,6,3.69,2.63,3.04,17.53,4.17,1.92
96,9,9,9,12,5,4,8.3,2013,U07m,84XAA04,23,37%,0.101,0.042,0.376,NA,1,0,4.2,11,5.3,12.7,6.7,7.9,9,12.7,69.5,193.78,84XAA04,9.7,1.3,5.7,NA,2.9,5.1,NA,NA,84XAA04,5,3.09,2.69,2.98,13.19,3.39,2.36
97,9,9,9,13,5,5,2.9,2013,U07m,17XGA04,24,7%,0.003,0.005,0.046,NA,1,0,2.3,4.3,9,12.7,3.3,12.7,3.3,12.7,60.33,126.9,17XGA04,8.3,5.7,NA,NA,5.1,NA,5.1,NA,17XGA04,4,3.03,0.96,8.34,2,0.44,18.24
98,9,9,9,14,5,5,5.1,2013,U07m,17XGA04,24,6%,0.008,0.016,0.142,NA,2,0,5.7,12.7,9,12.7,3.9,5.3,9,6.4,64.77,181.73,17XGA04,2.9,NA,NA,NA,6.7,7.1,NA,5.1,17XGA04,4,2.72,1.87,4.27,4.24,1.6,4.99
99,9,9,9,15,5,5,6.7,2013,U07m,17XGA04,24,0%,0,0.027,0.245,NA,1,0,5.1,12.7,9,8.9,5.2,5.9,4.4,12.7,63.89,170.55,17XGA04,5.1,NA,NA,2.9,5,7.7,7.1,NA,17XGA04,5,3.47,1.93,4.15,6.78,2.12,3.77
100,9,9,9,16,5,5,5,2013,U07m,17XGA04,24,2%,0.003,0.015,0.136,NA,2,0,3.8,12.7,5.7,6.8,9,7.5,3.5,5.3,54.4,125.44,17XGA04,6.7,NA,2.9,4.3,NA,3.5,7.7,7.1,17XGA04,6,4.02,1.24,6.44,6.42,1.03,7.75
101,9,9,9,17,5,5,NA,2013,U07m,85XAA04,25,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,85XAA04,5,2.9,4.3,6.8,3.7,8.4,3.5,7.7,85XAA04,8,5.29,0,0,0,0,0
102,9,9,9,18,5,5,3.7,2013,U07m,85XAA04,25,0%,0,0.008,0.075,NA,1,0,9,5.9,3.2,4.8,5.9,4.8,2.8,6.5,42.91,82.78,85XAA04,NA,4.3,6.8,6.1,1.9,6.1,8.4,3.5,85XAA04,7,4.64,0.8,10.03,6.06,0.49,16.48
103,9,9,9,19,5,5,1.9,2013,U07m,85XAA04,25,0%,0,0.002,0.02,NA,1,0,3.1,2.8,2.1,2.7,9,3.2,2.1,2.3,27.36,32.64,85XAA04,3.7,6.8,6.1,7,NA,5.7,6.1,8.4,85XAA04,7,5.47,0.35,23.05,2.25,0.1,79.34
104,9,9,9,20,5,5,NA,2013,U07m,85XAA04,25,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,85XAA04,1.9,6.1,7,7.5,6.9,7.7,5.7,6.1,85XAA04,8,6.11,0,0,0,0,0
105,9,9,9,21,5,NA,6.9,2013,U07m,NM6,NA,4%,0.009,0.029,0.261,NA,2,2,9,6.3,4.3,12.7,9,12.7,4.3,7,65.31,181.94,NM6,NA,7,7.5,NA,NA,NA,7.7,5.7,NM6,4,3.49,1.98,4.04,4.01,1.93,4.14
106,9,9,9,1,6,2,9.2,2013,U07m,81XAA04,30,5%,0.022,0.051,0.459,NA,2,0,9,12.7,4.7,6.8,5.2,7.3,7,12.7,65.34,188.3,81XAA04,NA,NA,8.5,8.1,6.7,6.9,2.7,NA,81XAA04,5,4.11,2.24,3.58,8.33,2.85,2.81
107,9,9,9,2,6,2,6.7,2013,U07m,81XAA04,30,0%,0,0.027,0.245,NA,1,0,3.8,5.6,4.1,6,4.2,7.4,4.4,9.1,44.69,82.54,81XAA04,9.2,8.5,8.1,7.4,7.5,4.8,6.9,2.7,81XAA04,8,6.89,0.97,8.22,8.99,0.87,9.17
108,9,9,9,3,6,2,7.5,2013,U07m,81XAA04,30,56%,0.11,0.034,0.307,NA,1,0,4.8,6.1,4.5,6.1,9,5.4,5.5,6.6,47.99,100.8,81XAA04,6.7,8.1,7.4,8.2,NA,1NA.2,4.8,6.9,81XAA04,7,6.54,1.15,6.97,7.36,1.11,7.24
109,9,9,9,4,6,2,NA,2013,U07m,81XAA04,30,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,81XAA04,7.5,7.4,8.2,NA,5.7,NA,1NA.2,4.8,81XAA04,6,5.47,0,0,0,0,0
110,9,9,9,5,6,2,5.7,2013,U07m,82XAA04,29,4%,0.006,0.02,0.177,NA,1,0,9,5.2,9,12.7,3.8,12.7,9,4.6,66.01,177.2,82XAA04,NA,8.2,NA,NA,7.9,NA,NA,1NA.2,82XAA04,3,3.29,1.73,4.61,1.98,1.11,7.19
111,9,9,9,6,6,2,7.9,2013,U07m,82XAA04,29,3%,0.011,0.038,0.339,NA,2,0,5.2,12.7,9,8.5,4.8,12.7,9,12.7,74.74,231.76,82XAA04,5.7,NA,NA,3.9,6.9,NA,NA,NA,82XAA04,3,2.06,3.83,2.09,4.56,5.24,1.53
112,9,9,9,7,6,2,6.9,2013,U07m,82XAA04,29,8%,0.02,0.029,0.26,NA,3,0,4.2,12.7,5.8,8.9,4.8,12.7,9,12.7,70.78,199.15,82XAA04,7.9,NA,3.9,3,6.1,NA,NA,NA,82XAA04,4,2.61,2.64,3.03,6.07,3.08,2.6
113,9,9,9,8,6,2,6.1,2013,U07m,82XAA04,29,34%,0.051,0.023,0.203,NA,2,0,4.2,7.8,6,7.2,6.4,7.1,9,12.7,60.44,157.96,82XAA04,6.9,3.9,3,4.7,2.5,4.8,NA,NA,82XAA04,6,3.23,1.89,4.23,9.49,2.42,3.31
114,9,9,9,9,6,3,2.5,2013,U07m,18XAG04,28,0%,0,0.004,0.034,NA,1,0,2.6,5.8,3.1,5,2.3,4.7,3.1,12.7,39.31,55.89,18XAG04,6.1,3,4.7,3.9,7.2,4.3,4.8,NA,18XAG04,7,4.25,0.59,13.6,3.87,0.28,28.3
115,9,9,9,10,6,3,7.2,2013,U07m,18XAG04,28,15%,0.037,0.031,0.282,NA,2,0,6.7,7.7,5.8,7,7.6,5.4,5.6,7.6,53.53,126.05,18XAG04,2.5,4.7,3.9,5.9,1.3,9.7,4.3,4.8,18XAG04,8,4.64,1.55,5.15,16.93,1.92,4.16
116,9,9,9,11,6,3,1.3,2013,U07m,18XAG04,28,40%,0.003,0.001,0.009,NA,2,0,1.4,3.2,1.6,12.7,1.7,1.7,1.1,3,26.32,22.43,18XAG04,7.2,3.9,5.9,NA,5.7,8.3,9.7,4.3,18XAG04,7,5.63,0.23,34.62,1.56,0.04,186.88
117,9,9,9,12,6,3,5.7,2013,U07m,18XAG04,28,25%,0.035,0.02,0.177,NA,1,0,7.3,6.3,9,5,9,8.4,3.7,4.7,53.36,123.81,18XAG04,1.3,5.9,NA,8.9,NA,2.9,8.3,9.7,18XAG04,6,4.63,1.23,6.49,9.23,0.91,8.84
118,9,9,9,13,6,3,NA,2013,U07m,1XTE04,27,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1XTE04,5.7,NA,8.9,7.5,NA,5.1,2.9,8.3,1XTE04,6,4.8,0,0,0,0,0
119,9,9,9,14,6,3,NA,2013,U07m,1XTE04,27,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1XTE04,NA,8.9,7.5,8.2,NA,6.7,5.1,2.9,1XTE04,6,4.91,0,0,0,0,0
120,9,9,9,15,6,3,NA,2013,U07m,1XTE04,27,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1XTE04,NA,7.5,8.2,9.9,2.9,5,6.7,5.1,1XTE04,7,5.66,0,0,0,0,0
121,9,9,9,16,6,3,2.9,2013,U07m,1XTE04,27,0%,0,0.005,0.046,NA,1,0,9,3.3,2,12.7,3.6,12.7,3.3,3.8,50.59,86.37,1XTE04,NA,8.2,9.9,NA,4.3,NA,5,6.7,1XTE04,5,4.26,0.68,11.76,2.33,0.27,30.16
122,9,9,9,17,6,6,4.3,2013,U07m,82XAA04,26,0%,0,0.011,0.101,NA,2,0,5.4,3.9,9,5.9,3.5,6.8,9,5.9,49.33,105.68,82XAA04,2.9,9.9,NA,5,6.8,3.7,NA,5,82XAA04,6,4.16,1.03,7.74,5.43,0.68,11.7
123,9,9,9,18,6,6,6.8,2013,U07m,82XAA04,26,25%,0.051,0.028,0.253,NA,2,0,5.5,12.7,5.2,7.7,4.7,9.9,5.8,12.7,64.34,163.27,82XAA04,4.3,NA,5,4.5,6.1,1.9,3.7,NA,82XAA04,6,3.19,2.13,3.75,10.98,3.13,2.56
124,9,9,9,19,6,6,6.1,2013,U07m,82XAA04,26,19%,0.032,0.023,0.203,NA,1,0,4.3,7,5.2,5.5,4.2,12.7,6.9,7.9,53.64,122.46,82XAA04,6.8,5,4.5,8,7,NA,1.9,3.7,82XAA04,7,4.61,1.32,6.05,9.97,1.34,5.96
125,9,9,9,20,6,6,7,2013,U07m,82XAA04,26,11%,0.027,0.03,0.269,NA,2,0,4.8,7.7,4.2,8.7,4.3,6.4,9,10,55.17,129.93,82XAA04,6.1,4.5,8,3.3,7.5,6.9,NA,1.9,82XAA04,7,4.78,1.47,5.46,11.33,1.63,4.89
126,9,9,9,21,6,NA,7.5,2013,U07m,NM6,NA,4%,0.013,0.034,0.306,NA,2,2,4.7,6.2,6.3,12.7,9,12.7,4.7,12.7,68.94,196.01,NM6,7,8,3.3,NA,NA,NA,6.9,NA,NM6,4,3.15,2.38,3.36,5.37,2.62,3.05
127,9,9,9,1,7,2,8.5,2013,U07m,83XAA04,31,34%,0.101,0.044,0.395,NA,2,0,9,12.7,7,12.7,4.6,7.1,4.3,12.7,70.25,206.83,83XAA04,NA,NA,2.4,NA,8.1,6.7,9.2,NA,83XAA04,4,3.3,2.58,3.11,6.78,2.88,2.78
128,9,9,9,2,7,2,8.1,2013,U07m,83XAA04,31,11%,0.035,0.039,0.355,NA,2,0,4.4,9.8,9,10.7,4.7,6.6,4.9,6,56.15,140.65,83XAA04,8.5,2.4,NA,1.5,7.4,7.5,6.7,9.2,83XAA04,7,5.4,1.5,5.33,13.99,1.64,4.89
129,9,9,9,3,7,2,7.4,2013,U07m,83XAA04,31,30%,0.068,0.033,0.299,NA,1,0,4.3,12.7,7.5,9.6,4.3,12.7,4.5,6.7,62.27,152.97,83XAA04,8.1,NA,1.5,2.4,8.2,NA,7.5,6.7,83XAA04,6,4.3,1.72,4.65,11.92,1.81,4.42
130,9,9,9,4,7,2,8.2,2013,U07m,83XAA04,31,11%,0.035,0.041,0.367,NA,1,0,4.7,10.8,7,7.3,9,7.5,9,6.6,61.96,166.02,83XAA04,7.4,1.5,2.4,6,NA,5.7,NA,7.5,83XAA04,6,3.81,2.15,3.72,13.89,2.87,2.79
131,9,9,9,5,7,2,NA,2013,U07m,2XT4E04,32,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2XT4E04,8.2,2.4,6,2.6,NA,7.9,5.7,NA,2XT4E04,6,4.1,0,0,0,0,0
132,9,9,9,6,7,2,NA,2013,U07m,2XT4E04,32,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2XT4E04,NA,6,2.6,2.2,3.9,6.9,7.9,5.7,2XT4E04,7,4.4,0,0,0,0,0
133,9,9,9,7,7,2,3.9,2013,U07m,2XT4E04,32,17%,0.012,0.009,0.083,NA,1,0,9,7.6,5.8,5.4,5.1,5,3.3,4.2,45.29,93.37,2XT4E04,NA,2.6,2.2,5.3,3,6.1,6.9,7.9,2XT4E04,7,4.25,0.92,8.72,7.01,0.62,12.88
134,9,9,9,8,7,2,3,2013,U07m,2XT4E04,32,0%,0,0.006,0.051,NA,3,0,3.9,7.3,3.3,3.7,3.5,6.9,3,3.9,35.49,52.74,2XT4E04,3.9,2.2,5.3,7.3,4.7,2.5,6.1,6.9,2XT4E04,8,4.86,0.62,12.97,5.87,0.34,23.84
135,9,9,9,9,7,3,4.7,2013,U07m,17XGA04,33,0%,0,0.013,0.119,NA,2,0,5.5,6,3.5,5.8,4.9,5,5.9,5.5,42.11,77.69,17XGA04,3,5.3,7.3,5.7,3.9,7.2,2.5,6.1,17XGA04,8,5.13,0.92,8.72,8.43,0.76,10.56
136,9,9,9,10,7,3,3.9,2013,U07m,17XGA04,33,0%,0,0.009,0.083,NA,1,0,4.1,4.4,3.7,4.5,3.6,9.5,3.2,7.8,40.73,66.3,17XGA04,4.7,7.3,5.7,7.1,5.9,1.3,7.2,2.5,17XGA04,8,5.21,0.75,10.69,8.36,0.48,16.63
137,9,9,9,11,7,3,5.9,2013,U07m,17XGA04,33,10%,0.018,0.021,0.193,NA,2,0,5.4,6.5,4.1,6.4,9,6.5,7.4,5.7,50.92,114.6,17XGA04,3.9,5.7,7.1,5.9,NA,5.7,1.3,7.2,17XGA04,7,4.6,1.28,6.24,10.77,1.27,6.29
138,9,9,9,12,7,3,NA,2013,U07m,17XGA04,33,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,17XGA04,5.9,7.1,5.9,6.5,8.9,NA,5.7,1.3,17XGA04,7,5.16,0,0,0,0,0
139,9,9,9,13,7,3,8.9,2013,U07m,83XAA04,34,12%,0.047,0.048,0.43,NA,2,0,9,7.7,5.2,7.8,4.9,12.7,9,7.8,63.98,177.95,83XAA04,NA,5.9,6.5,5.7,7.5,NA,NA,5.7,83XAA04,5,3.91,2.27,3.52,7.19,3.2,2.5
140,9,9,9,14,7,3,7.5,2013,U07m,83XAA04,34,9%,0.025,0.034,0.305,NA,2,0,4.1,6.8,5.1,12.7,4.3,12.7,9,12.7,67.53,183.48,83XAA04,8.9,6.5,5.7,NA,8.2,NA,NA,NA,83XAA04,4,3.66,2.05,3.91,4.23,2.03,3.93
141,9,9,9,15,7,3,8.2,2013,U07m,83XAA04,34,20%,0.06,0.04,0.364,NA,2,0,4.7,7.5,9,8.9,4.1,9.4,9,12.7,65.34,182.74,83XAA04,7.5,5.7,NA,3.5,9.9,2.9,NA,NA,83XAA04,5,3.69,2.22,3.6,8.53,2.59,3.08
142,9,9,9,16,7,3,9.9,2013,U07m,83XAA04,34,25%,0.108,0.059,0.534,NA,2,0,4.9,12.7,6.6,7.9,9,8.9,7,12.7,69.74,199.2,83XAA04,8.2,NA,3.5,6.1,NA,4.3,2.9,NA,83XAA04,5,3.12,3.17,2.53,11.37,5.46,1.47
143,9,9,9,17,7,6,NA,2013,U07m,81XAA04,35,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,81XAA04,9.9,3.5,6.1,6.6,5,6.8,4.3,2.9,81XAA04,8,5.64,0,0,0,0,0
144,9,9,9,18,7,6,5,2013,U07m,81XAA04,35,9%,0.011,0.015,0.136,NA,1,0,9,5.7,3.9,12.7,4.7,5.7,3.8,6.8,52.47,113.21,81XAA04,NA,6.1,6.6,NA,4.5,6.1,6.8,4.3,81XAA04,6,4.3,1.16,6.88,5.41,0.99,8.12
145,9,9,9,19,7,6,4.5,2013,U07m,81XAA04,35,0%,0,0.012,0.109,NA,2,0,4.3,5.2,9,6.4,3.2,5,3.8,5.1,41.9,78.66,81XAA04,5,6.6,NA,4.5,8,7,6.1,6.8,81XAA04,7,5.5,0.82,9.78,5.19,0.57,14.09
146,9,9,9,20,7,6,8,2013,U07m,81XAA04,35,16%,0.048,0.039,0.352,NA,2,0,5.8,12.7,5.8,9.2,6.4,6.6,4.8,7.2,58.38,144.09,81XAA04,4.5,NA,4.5,3.1,3.3,7.5,7,6.1,81XAA04,7,4.5,1.78,4.5,12.08,2.52,3.18
147,9,9,9,21,7,NA,3.3,2013,U07m,85XAA04,NA,13%,0.007,0.007,0.059,NA,1,0,2.6,5.4,4.6,12.7,9,12.7,2.7,4.1,53.94,135.85,85XAA04,8,4.5,3.1,NA,NA,NA,7.5,7,85XAA04,5,3.76,0.88,9.12,3.12,0.44,18.28
148,9,9,9,1,8,2,2.4,2013,U07m,1XTE04,40,0%,0,0.003,0.031,NA,1,2,9,12.7,9,12.7,9,2.9,2,12.7,70.07,222.71,1XTE04,NA,NA,NA,NA,NA,8.1,8.5,NA,1XTE04,2,2.08,1.16,6.92,0.58,0.33,23.93
149,9,9,9,2,8,2,NA,2013,U07m,1XTE04,40,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1XTE04,2.4,NA,NA,NA,1.5,7.4,8.1,8.5,1XTE04,5,3.49,0,0,0,0,0
150,9,9,9,3,8,2,1.5,2013,U07m,1XTE04,40,0%,0,0.001,0.012,NA,1,0,9,12.7,9,12.7,3.5,2,1.5,2,52.39,147.94,1XTE04,NA,NA,NA,NA,2.4,8.2,7.4,8.1,1XTE04,4,3.26,0.46,17.4,1.2,0.09,85.94
151,9,9,9,4,8,2,2.4,2013,U07m,1XTE04,40,0%,0,0.003,0.031,NA,1,0,5.5,12.7,9,2.8,2.6,12.7,2,3.1,50.5,105.87,1XTE04,1.5,NA,NA,8.6,6,NA,8.2,7.4,1XTE04,5,3.96,0.61,13.21,2.9,0.2,40.66
152,9,9,9,5,8,2,6,2013,U07m,18XAG04,39,11%,0.019,0.022,0.196,NA,1,0,6.4,12.7,3.7,5.2,6.3,12.7,9,5.4,61.44,161.99,18XAG04,2.4,NA,8.6,8.7,2.6,NA,NA,8.2,18XAG04,5,3.81,1.57,5.08,6.93,1.26,6.37
153,9,9,9,6,8,2,2.6,2013,U07m,18XAG04,39,0%,0,0.004,0.037,NA,1,0,2.7,3,2.1,3.3,4.9,5.1,9,12.7,42.72,90.77,18XAG04,6,8.6,8.7,7.5,2.2,3.9,NA,NA,18XAG04,6,4.61,0.56,14.19,3.23,0.21,38.75
154,9,9,9,7,8,2,2.2,2013,U07m,18XAG04,39,0%,0,0.003,0.026,NA,1,0,4.1,2.6,2,2.4,2.6,5.4,3.2,12.7,35.17,54.01,18XAG04,2.6,8.7,7.5,9.3,5.3,3,3.9,NA,18XAG04,7,5.04,0.44,18.32,3.34,0.14,57.33
155,9,9,9,8,8,2,5.3,2013,U07m,18XAG04,39,0%,0,0.017,0.154,NA,3,0,6.4,5.3,3.3,6.5,3.8,6.7,5.7,7.3,45.06,88.39,18XAG04,2.2,7.5,9.3,5,7.3,4.7,3,3.9,18XAG04,8,5.36,0.99,8.09,9.72,0.83,9.69
156,9,9,9,9,8,3,7.3,2013,U07m,82XAA04,38,20%,0.048,0.033,0.294,NA,3,0,5.2,5.6,5.3,6.4,5.1,8.3,5.5,9,50.41,109.41,82XAA04,5.3,9.3,5,7.2,5.7,3.9,4.7,3,82XAA04,8,5.51,1.32,6.04,11.78,1.58,5.07
157,9,9,9,10,8,3,5.7,2013,U07m,82XAA04,38,4%,0.006,0.02,0.177,NA,1,0,3.9,6.8,4,8,4,6.3,5.3,7,45.26,85.09,82XAA04,7.3,5,7.2,3.4,7.1,5.9,3.9,4.7,82XAA04,8,5.56,1.02,7.81,8.83,0.98,8.13
158,9,9,9,11,8,3,7.1,2013,U07m,82XAA04,38,6%,0.016,0.03,0.273,NA,2,0,5,6.3,6.1,8.1,4.9,12.7,4.9,8.2,56.31,129.43,82XAA04,5.7,7.2,3.4,4,5.9,NA,5.9,3.9,82XAA04,7,4.5,1.58,5.07,10.32,2.05,3.9
159,9,9,9,12,8,3,5.9,2013,U07m,82XAA04,38,11%,0.019,0.021,0.19,NA,1,0,4.1,8.1,5.4,5.7,4.3,5.1,9,6.4,47.98,99.79,82XAA04,7.1,3.4,4,7.2,6.5,8.9,NA,5.9,82XAA04,7,5.38,1.1,7.29,7.43,0.97,8.22
160,9,9,9,13,8,3,6.5,2013,U07m,81XAA04,37,17%,0.033,0.026,0.23,NA,2,0,4.7,7.9,4.3,6.2,4.8,5.9,3.8,12.7,50.32,101.25,81XAA04,5.9,4,7.2,6.8,5.7,7.5,8.9,NA,81XAA04,7,5.75,1.13,7.08,7.32,1.07,7.5
161,9,9,9,14,8,3,5.7,2013,U07m,81XAA04,37,20%,0.03,0.02,0.177,NA,1,0,4.2,5.6,4.1,5.9,9,5.2,3.9,5,42.91,81.84,81XAA04,6.5,7.2,6.8,6.6,NA,8.2,7.5,8.9,81XAA04,7,6.46,0.88,9.07,5.47,0.67,11.9
162,9,9,9,15,8,3,NA,2013,U07m,81XAA04,37,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,81XAA04,5.7,6.8,6.6,3.9,3.5,9.9,8.2,7.5,81XAA04,8,6.51,0,0,0,0,0
163,9,9,9,16,8,3,3.5,2013,U07m,81XAA04,37,0%,0,0.007,0.067,NA,1,0,9,4.4,4.3,3.7,3.3,12.7,2.4,3.8,43.58,71.27,81XAA04,NA,6.6,3.9,8.4,6.1,NA,9.9,8.2,81XAA04,6,5.39,0.65,12.31,3.2,0.3,27.08
164,9,9,9,17,8,6,6.1,2013,U07m,84XAA04,36,15%,0.026,0.023,0.203,NA,1,0,5.7,7.8,3.8,6.9,4.3,7,9,4.9,49.37,104.16,84XAA04,3.5,3.9,8.4,5.1,6.6,5,NA,9.9,84XAA04,7,5.3,1.15,6.95,7.99,1.02,7.81
165,9,9,9,18,8,6,6.6,2013,U07m,84XAA04,36,13%,0.028,0.026,0.238,NA,1,0,4.7,5.6,5.1,5.8,9,7.6,5.1,12.7,55.6,130.22,84XAA04,6.1,8.4,5.1,7.8,NA,4.5,5,NA,84XAA04,6,4.61,1.43,5.59,6.79,1.45,5.51
166,9,9,9,19,8,6,NA,2013,U07m,84XAA04,36,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,84XAA04,6.6,5.1,7.8,1NA.6,4.5,8,4.5,5,84XAA04,8,6.51,0,0,0,0,0
167,9,9,9,20,8,6,4.5,2013,U07m,84XAA04,36,20%,0.019,0.012,0.11,NA,1,0,9,4.7,2.7,8.5,5.3,7.3,3.2,6.4,47.16,93.23,84XAA04,NA,7.8,1NA.6,2.2,3.1,3.3,8,4.5,84XAA04,7,4.94,0.91,8.78,7.42,0.57,13.96
168,9,9,9,21,8,NA,3.1,2013,U07m,85XAA04,NA,0%,0,0.006,0.052,NA,1,0,3.7,2.9,5.3,12.7,9,12.7,4.4,3.6,54.19,143.5,85XAA04,4.5,1NA.6,2.2,NA,NA,NA,3.3,8,85XAA04,5,3.58,0.87,9.23,3.72,0.36,22.1
169,9,9,9,1,9,2,NA,2013,U07m,85XAA04,41,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,85XAA04,NA,NA,9.3,NA,NA,NA,2.4,NA,85XAA04,2,1.46,0,0,0,0,0
170,9,9,9,2,9,2,NA,2013,U07m,85XAA04,41,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,85XAA04,NA,9.3,NA,5.4,NA,1.5,NA,2.4,85XAA04,4,2.33,0,0,0,0,0
171,9,9,9,3,9,2,NA,2013,U07m,85XAA04,41,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,85XAA04,NA,NA,5.4,9,NA,2.4,1.5,NA,85XAA04,4,2.29,0,0,0,0,0
172,9,9,9,4,9,2,NA,2013,U07m,85XAA04,41,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,85XAA04,NA,5.4,9,4.8,8.6,6,2.4,1.5,85XAA04,7,4.71,0,0,0,0,0
173,9,9,9,5,9,2,8.6,2013,U07m,80XAA04,42,22%,0.072,0.045,0.403,NA,1,0,9,6.2,5.8,8.9,4.5,9.8,5.3,10,59.39,148.83,80XAA04,NA,9,4.8,3.7,8.7,2.6,6,2.4,80XAA04,7,4.65,1.85,4.33,14.38,2.45,3.27
174,9,9,9,6,9,2,8.7,2013,U07m,80XAA04,42,21%,0.072,0.046,0.413,NA,1,0,4.5,8.2,6.3,8.3,4.8,10.2,6.9,7.5,56.82,137.01,80XAA04,8.6,4.8,3.7,4.6,7.5,2.2,2.6,6,80XAA04,8,5,1.74,4.6,16.98,2.57,3.11
175,9,9,9,7,9,2,7.5,2013,U07m,80XAA04,42,9%,0.024,0.034,0.307,NA,1,0,4.2,8.5,5.6,9.1,4,7.5,7,9.5,55.25,126.33,80XAA04,8.7,3.7,4.6,3,9.3,5.3,2.2,2.6,80XAA04,8,4.93,1.52,5.25,15.53,1.83,4.37
176,9,9,9,8,9,2,9.3,2013,U07m,80XAA04,42,15%,0.062,0.053,0.476,NA,2,0,5,8.5,6.8,9.2,5.9,7.1,5.7,10.3,58.49,144.76,80XAA04,7.5,4.6,3,3.6,5,7.3,5.3,2.2,80XAA04,8,4.81,1.93,4.14,18.06,3.29,2.43
177,9,9,9,9,9,3,5,2013,U07m,84XAA04,43,8%,0.01,0.015,0.136,NA,2,0,3.1,8,5.2,12.7,3.7,5.9,3.7,6.2,48.54,94.03,84XAA04,9.3,3,3.6,NA,7.2,5.7,7.3,5.3,84XAA04,7,5.17,0.97,8.28,6.79,0.73,10.97
178,9,9,9,10,9,3,7.2,2013,U07m,84XAA04,43,23%,0.052,0.031,0.281,NA,2,0,5.3,8.5,9,8.2,6.1,6.4,5,6.3,54.84,134.98,84XAA04,5,3.6,NA,4,3.4,7.1,5.7,7.3,84XAA04,7,4.51,1.6,5.01,10.62,2.06,3.89
179,9,9,9,11,9,3,3.4,2013,U07m,84XAA04,43,0%,0,0.007,0.063,NA,2,0,2.9,12.7,4.1,12.7,4.1,4.7,2.9,4.8,48.94,90.17,84XAA04,7.2,NA,4,NA,4,5.9,7.1,5.7,84XAA04,6,4.24,0.8,9.97,3.82,0.46,17.44
180,9,9,9,12,9,3,4,2013,U07m,84XAA04,43,5%,0.004,0.01,0.087,NA,1,0,4.9,6.4,9,8.5,3.2,4.8,3.6,4.6,45,93.37,84XAA04,3.4,4,NA,2,7.2,6.5,5.9,7.1,84XAA04,7,4.51,0.89,9.03,6.59,0.61,13.18
181,9,9,9,13,9,3,7.2,2013,U07m,80XAA04,44,20%,0.048,0.032,0.284,NA,2,0,5.8,12.7,7,12.7,4.6,7.1,4.7,7,61.74,159.77,80XAA04,4,NA,2,NA,6.8,5.7,6.5,5.9,80XAA04,6,3.86,1.86,4.29,10.05,2.36,3.39
